id,date,store_nbr,item_nbr,unit_sales,onpromotion,year,month,day,dayofweek,dayofyear,week,quarter,time_idx,is_weekend,is_month_start,is_month_end,is_holiday,general_impact,meat_restriction,holiday_impact,family,perishable,family_encoded
105232258,2017-02-04,44,584028,75.147,0,2017,2,4,5,35,5,1,1494,1,0,0,1,0,1,-1,MEATS,1,4
105232652,2017-02-04,44,903285,69.402,0,2017,2,4,5,35,5,1,1494,1,0,0,1,0,1,-1,POULTRY,1,5
105232834,2017-02-04,44,1047679,491.0,1,2017,2,4,5,35,5,1,1494,1,0,0,1,0,1,0,BEVERAGES,0,0
105233527,2017-02-04,44,1427659,183.0,0,2017,2,4,5,35,5,1,1494,1,0,0,1,0,1,0,DAIRY,1,2
105233837,2017-02-04,44,1473474,576.357,0,2017,2,4,5,35,5,1,1494,1,0,0,1,0,1,0,PRODUCE,1,6
105233893,2017-02-04,44,1503844,260.286,0,2017,2,4,5,35,5,1,1494,1,0,0,1,0,1,0,PRODUCE,1,6
105234001,2017-02-04,44,1695835,369.008,0,2017,2,4,5,35,5,1,1494,1,0,0,1,0,1,0,PRODUCE,1,6
105252097,2017-02-04,51,265559,53.0,0,2017,2,4,5,35,5,1,1494,1,0,0,1,0,1,0,GROCERY I,0,3
105252206,2017-02-04,51,364606,60.0,0,2017,2,4,5,35,5,1,1494,1,0,0,1,0,1,0,GROCERY I,0,3
105252341,2017-02-04,51,502331,64.0,0,2017,2,4,5,35,5,1,1494,1,0,0,1,0,1,0,BREAD/BAKERY,1,1
105252410,2017-02-04,51,564287,20.0,0,2017,2,4,5,35,5,1,1494,1,0,0,1,0,1,0,BREAD/BAKERY,1,1
105252452,2017-02-04,51,584028,43.578,0,2017,2,4,5,35,5,1,1494,1,0,0,1,0,1,-1,MEATS,1,4
105252795,2017-02-04,51,903285,112.867,0,2017,2,4,5,35,5,1,1494,1,0,0,1,0,1,-1,POULTRY,1,5
105252948,2017-02-04,51,1047679,131.0,1,2017,2,4,5,35,5,1,1494,1,0,0,1,0,1,0,BEVERAGES,0,0
105253524,2017-02-04,51,1427659,49.0,0,2017,2,4,5,35,5,1,1494,1,0,0,1,0,1,0,DAIRY,1,2
105253797,2017-02-04,51,1473474,302.605,0,2017,2,4,5,35,5,1,1494,1,0,0,1,0,1,0,PRODUCE,1,6
105253854,2017-02-04,51,1503844,9.238,0,2017,2,4,5,35,5,1,1494,1,0,0,1,0,1,0,PRODUCE,1,6
105253932,2017-02-04,51,1695835,296.07,0,2017,2,4,5,35,5,1,1494,1,0,0,1,0,1,0,PRODUCE,1,6
105344807,2017-02-05,44,265559,106.0,0,2017,2,5,6,36,5,1,1495,1,0,0,0,0,0,0,GROCERY I,0,3
105344931,2017-02-05,44,364606,109.0,0,2017,2,5,6,36,5,1,1495,1,0,0,0,0,0,0,GROCERY I,0,3
105345084,2017-02-05,44,502331,108.0,0,2017,2,5,6,36,5,1,1495,1,0,0,0,0,0,0,BREAD/BAKERY,1,1
105345163,2017-02-05,44,564287,42.0,0,2017,2,5,6,36,5,1,1495,1,0,0,0,0,0,0,BREAD/BAKERY,1,1
105345209,2017-02-05,44,584028,119.534,0,2017,2,5,6,36,5,1,1495,1,0,0,0,0,0,0,MEATS,1,4
105345601,2017-02-05,44,903285,67.376,0,2017,2,5,6,36,5,1,1495,1,0,0,0,0,0,0,POULTRY,1,5
105345777,2017-02-05,44,1047679,612.0,1,2017,2,5,6,36,5,1,1495,1,0,0,0,0,0,0,BEVERAGES,0,0
105346453,2017-02-05,44,1427659,187.0,0,2017,2,5,6,36,5,1,1495,1,0,0,0,0,0,0,DAIRY,1,2
105346751,2017-02-05,44,1473474,686.814,0,2017,2,5,6,36,5,1,1495,1,0,0,0,0,0,0,PRODUCE,1,6
105346808,2017-02-05,44,1503844,923.405,0,2017,2,5,6,36,5,1,1495,1,0,0,0,0,0,0,PRODUCE,1,6
105346907,2017-02-05,44,1695835,450.837,0,2017,2,5,6,36,5,1,1495,1,0,0,0,0,0,0,PRODUCE,1,6
105364798,2017-02-05,51,265559,50.0,0,2017,2,5,6,36,5,1,1495,1,0,0,0,0,0,0,GROCERY I,0,3
105364903,2017-02-05,51,364606,41.0,0,2017,2,5,6,36,5,1,1495,1,0,0,0,0,0,0,GROCERY I,0,3
105365038,2017-02-05,51,502331,69.0,0,2017,2,5,6,36,5,1,1495,1,0,0,0,0,0,0,BREAD/BAKERY,1,1
105365103,2017-02-05,51,564287,31.0,0,2017,2,5,6,36,5,1,1495,1,0,0,0,0,0,0,BREAD/BAKERY,1,1
105365146,2017-02-05,51,584028,19.655,0,2017,2,5,6,36,5,1,1495,1,0,0,0,0,0,0,MEATS,1,4
105365478,2017-02-05,51,903285,79.678,0,2017,2,5,6,36,5,1,1495,1,0,0,0,0,0,0,POULTRY,1,5
105365636,2017-02-05,51,1047679,110.0,1,2017,2,5,6,36,5,1,1495,1,0,0,0,0,0,0,BEVERAGES,0,0
105366219,2017-02-05,51,1427659,51.0,0,2017,2,5,6,36,5,1,1495,1,0,0,0,0,0,0,DAIRY,1,2
105366490,2017-02-05,51,1473474,267.984,0,2017,2,5,6,36,5,1,1495,1,0,0,0,0,0,0,PRODUCE,1,6
105366543,2017-02-05,51,1503844,338.69,0,2017,2,5,6,36,5,1,1495,1,0,0,0,0,0,0,PRODUCE,1,6
105366616,2017-02-05,51,1695835,289.69,0,2017,2,5,6,36,5,1,1495,1,0,0,0,0,0,0,PRODUCE,1,6
105450999,2017-02-06,44,265559,56.0,0,2017,2,6,0,37,6,1,1496,0,0,0,0,0,0,0,GROCERY I,0,3
105451119,2017-02-06,44,364606,105.0,0,2017,2,6,0,37,6,1,1496,0,0,0,0,0,0,0,GROCERY I,0,3
105451271,2017-02-06,44,502331,73.0,0,2017,2,6,0,37,6,1,1496,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
105451347,2017-02-06,44,564287,34.0,0,2017,2,6,0,37,6,1,1496,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
105451390,2017-02-06,44,584028,81.543,0,2017,2,6,0,37,6,1,1496,0,0,0,0,0,0,0,MEATS,1,4
105451757,2017-02-06,44,903285,4.296,0,2017,2,6,0,37,6,1,1496,0,0,0,0,0,0,0,POULTRY,1,5
105451927,2017-02-06,44,1047679,431.0,1,2017,2,6,0,37,6,1,1496,0,0,0,0,0,0,0,BEVERAGES,0,0
105452542,2017-02-06,44,1427659,110.0,0,2017,2,6,0,37,6,1,1496,0,0,0,0,0,0,0,DAIRY,1,2
105452839,2017-02-06,44,1473474,473.365,0,2017,2,6,0,37,6,1,1496,0,0,0,0,0,0,0,PRODUCE,1,6
105452894,2017-02-06,44,1503844,427.786,0,2017,2,6,0,37,6,1,1496,0,0,0,0,0,0,0,PRODUCE,1,6
105452988,2017-02-06,44,1695835,249.38,0,2017,2,6,0,37,6,1,1496,0,0,0,0,0,0,0,PRODUCE,1,6
105469761,2017-02-06,51,265559,26.0,0,2017,2,6,0,37,6,1,1496,0,0,0,0,0,0,0,GROCERY I,0,3
105469860,2017-02-06,51,364606,57.0,0,2017,2,6,0,37,6,1,1496,0,0,0,0,0,0,0,GROCERY I,0,3
105469983,2017-02-06,51,502331,38.0,0,2017,2,6,0,37,6,1,1496,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
105470087,2017-02-06,51,584028,37.422,0,2017,2,6,0,37,6,1,1496,0,0,0,0,0,0,0,MEATS,1,4
105470397,2017-02-06,51,903285,82.66,0,2017,2,6,0,37,6,1,1496,0,0,0,0,0,0,0,POULTRY,1,5
105470542,2017-02-06,51,1047679,96.0,1,2017,2,6,0,37,6,1,1496,0,0,0,0,0,0,0,BEVERAGES,0,0
105471059,2017-02-06,51,1427659,43.0,0,2017,2,6,0,37,6,1,1496,0,0,0,0,0,0,0,DAIRY,1,2
105471316,2017-02-06,51,1473474,230.899,0,2017,2,6,0,37,6,1,1496,0,0,0,0,0,0,0,PRODUCE,1,6
105471365,2017-02-06,51,1503844,187.774,0,2017,2,6,0,37,6,1,1496,0,0,0,0,0,0,0,PRODUCE,1,6
105471435,2017-02-06,51,1695835,215.318,0,2017,2,6,0,37,6,1,1496,0,0,0,0,0,0,0,PRODUCE,1,6
105554286,2017-02-07,44,265559,50.0,0,2017,2,7,1,38,6,1,1497,0,0,0,0,0,0,0,GROCERY I,0,3
105554402,2017-02-07,44,364606,82.0,0,2017,2,7,1,38,6,1,1497,0,0,0,0,0,0,0,GROCERY I,0,3
105554551,2017-02-07,44,502331,52.0,0,2017,2,7,1,38,6,1,1497,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
105554626,2017-02-07,44,564287,15.0,0,2017,2,7,1,38,6,1,1497,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
105554671,2017-02-07,44,584028,32.267,0,2017,2,7,1,38,6,1,1497,0,0,0,0,0,0,0,MEATS,1,4
105555032,2017-02-07,44,903285,19.086,0,2017,2,7,1,38,6,1,1497,0,0,0,0,0,0,0,POULTRY,1,5
105555195,2017-02-07,44,1047679,288.0,1,2017,2,7,1,38,6,1,1497,0,0,0,0,0,0,0,BEVERAGES,0,0
105555819,2017-02-07,44,1427659,84.0,0,2017,2,7,1,38,6,1,1497,0,0,0,0,0,0,0,DAIRY,1,2
105556106,2017-02-07,44,1473474,314.046,0,2017,2,7,1,38,6,1,1497,0,0,0,0,0,0,0,PRODUCE,1,6
105556161,2017-02-07,44,1503844,607.072,0,2017,2,7,1,38,6,1,1497,0,0,0,0,0,0,0,PRODUCE,1,6
105556247,2017-02-07,44,1695835,154.682,0,2017,2,7,1,38,6,1,1497,0,0,0,0,0,0,0,PRODUCE,1,6
105572621,2017-02-07,51,265559,18.0,0,2017,2,7,1,38,6,1,1497,0,0,0,0,0,0,0,GROCERY I,0,3
105572718,2017-02-07,51,364606,48.0,0,2017,2,7,1,38,6,1,1497,0,0,0,0,0,0,0,GROCERY I,0,3
105572837,2017-02-07,51,502331,41.0,0,2017,2,7,1,38,6,1,1497,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
105572933,2017-02-07,51,584028,10.138,0,2017,2,7,1,38,6,1,1497,0,0,0,0,0,0,0,MEATS,1,4
105573227,2017-02-07,51,903285,74.905,0,2017,2,7,1,38,6,1,1497,0,0,0,0,0,0,0,POULTRY,1,5
105573370,2017-02-07,51,1047679,72.0,1,2017,2,7,1,38,6,1,1497,0,0,0,0,0,0,0,BEVERAGES,0,0
105574075,2017-02-07,51,1473474,151.039,0,2017,2,7,1,38,6,1,1497,0,0,0,0,0,0,0,PRODUCE,1,6
105574126,2017-02-07,51,1503844,453.476,0,2017,2,7,1,38,6,1,1497,0,0,0,0,0,0,0,PRODUCE,1,6
105574193,2017-02-07,51,1695835,178.674,0,2017,2,7,1,38,6,1,1497,0,0,0,0,0,0,0,PRODUCE,1,6
105655428,2017-02-08,44,265559,66.0,0,2017,2,8,2,39,6,1,1498,0,0,0,0,0,0,0,GROCERY I,0,3
105655543,2017-02-08,44,364606,87.0,0,2017,2,8,2,39,6,1,1498,0,0,0,0,0,0,0,GROCERY I,0,3
105655692,2017-02-08,44,502331,68.0,0,2017,2,8,2,39,6,1,1498,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
105655767,2017-02-08,44,564287,53.0,1,2017,2,8,2,39,6,1,1498,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
105655813,2017-02-08,44,584028,35.948,0,2017,2,8,2,39,6,1,1498,0,0,0,0,0,0,0,MEATS,1,4
105656181,2017-02-08,44,903285,91.689,0,2017,2,8,2,39,6,1,1498,0,0,0,0,0,0,0,POULTRY,1,5
105656354,2017-02-08,44,1047679,234.0,1,2017,2,8,2,39,6,1,1498,0,0,0,0,0,0,0,BEVERAGES,0,0
105656981,2017-02-08,44,1427659,125.0,0,2017,2,8,2,39,6,1,1498,0,0,0,0,0,0,0,DAIRY,1,2
105657273,2017-02-08,44,1473474,637.659,1,2017,2,8,2,39,6,1,1498,0,0,0,0,0,0,0,PRODUCE,1,6
105657331,2017-02-08,44,1503844,1072.048,1,2017,2,8,2,39,6,1,1498,0,0,0,0,0,0,0,PRODUCE,1,6
105657428,2017-02-08,44,1695835,260.883,1,2017,2,8,2,39,6,1,1498,0,0,0,0,0,0,0,PRODUCE,1,6
105674082,2017-02-08,51,265559,28.0,0,2017,2,8,2,39,6,1,1498,0,0,0,0,0,0,0,GROCERY I,0,3
105674181,2017-02-08,51,364606,38.0,0,2017,2,8,2,39,6,1,1498,0,0,0,0,0,0,0,GROCERY I,0,3
105674304,2017-02-08,51,502331,37.0,0,2017,2,8,2,39,6,1,1498,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
105674367,2017-02-08,51,564287,18.0,1,2017,2,8,2,39,6,1,1498,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
105674410,2017-02-08,51,584028,33.293,0,2017,2,8,2,39,6,1,1498,0,0,0,0,0,0,0,MEATS,1,4
105674738,2017-02-08,51,903285,33.796,0,2017,2,8,2,39,6,1,1498,0,0,0,0,0,0,0,POULTRY,1,5
105674888,2017-02-08,51,1047679,100.0,1,2017,2,8,2,39,6,1,1498,0,0,0,0,0,0,0,BEVERAGES,0,0
105675680,2017-02-08,51,1473474,323.899,1,2017,2,8,2,39,6,1,1498,0,0,0,0,0,0,0,PRODUCE,1,6
105675732,2017-02-08,51,1503844,505.202,1,2017,2,8,2,39,6,1,1498,0,0,0,0,0,0,0,PRODUCE,1,6
105675797,2017-02-08,51,1695835,297.54,1,2017,2,8,2,39,6,1,1498,0,0,0,0,0,0,0,PRODUCE,1,6
105754567,2017-02-09,44,265559,53.0,0,2017,2,9,3,40,6,1,1499,0,0,0,0,0,0,0,GROCERY I,0,3
105754685,2017-02-09,44,364606,86.0,0,2017,2,9,3,40,6,1,1499,0,0,0,0,0,0,0,GROCERY I,0,3
105754827,2017-02-09,44,502331,62.0,0,2017,2,9,3,40,6,1,1499,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
105754901,2017-02-09,44,564287,18.0,1,2017,2,9,3,40,6,1,1499,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
105754946,2017-02-09,44,584028,61.069,0,2017,2,9,3,40,6,1,1499,0,0,0,0,0,0,0,MEATS,1,4
105755302,2017-02-09,44,903285,50.615,0,2017,2,9,3,40,6,1,1499,0,0,0,0,0,0,0,POULTRY,1,5
105755465,2017-02-09,44,1047679,353.0,0,2017,2,9,3,40,6,1,1499,0,0,0,0,0,0,0,BEVERAGES,0,0
105756072,2017-02-09,44,1427659,115.0,0,2017,2,9,3,40,6,1,1499,0,0,0,0,0,0,0,DAIRY,1,2
105756353,2017-02-09,44,1473474,370.705,0,2017,2,9,3,40,6,1,1499,0,0,0,0,0,0,0,PRODUCE,1,6
105756410,2017-02-09,44,1503844,607.881,0,2017,2,9,3,40,6,1,1499,0,0,0,0,0,0,0,PRODUCE,1,6
105756512,2017-02-09,44,1695835,106.219,0,2017,2,9,3,40,6,1,1499,0,0,0,0,0,0,0,PRODUCE,1,6
105772473,2017-02-09,51,265559,28.0,0,2017,2,9,3,40,6,1,1499,0,0,0,0,0,0,0,GROCERY I,0,3
105772566,2017-02-09,51,364606,21.0,0,2017,2,9,3,40,6,1,1499,0,0,0,0,0,0,0,GROCERY I,0,3
105772682,2017-02-09,51,502331,32.0,0,2017,2,9,3,40,6,1,1499,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
105772746,2017-02-09,51,564287,25.0,1,2017,2,9,3,40,6,1,1499,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
105772783,2017-02-09,51,584028,8.836,0,2017,2,9,3,40,6,1,1499,0,0,0,0,0,0,0,MEATS,1,4
105773088,2017-02-09,51,903285,28.769,0,2017,2,9,3,40,6,1,1499,0,0,0,0,0,0,0,POULTRY,1,5
105773223,2017-02-09,51,1047679,68.0,0,2017,2,9,3,40,6,1,1499,0,0,0,0,0,0,0,BEVERAGES,0,0
105773683,2017-02-09,51,1427659,32.0,0,2017,2,9,3,40,6,1,1499,0,0,0,0,0,0,0,DAIRY,1,2
105773929,2017-02-09,51,1473474,155.256,0,2017,2,9,3,40,6,1,1499,0,0,0,0,0,0,0,PRODUCE,1,6
105773982,2017-02-09,51,1503844,300.405,0,2017,2,9,3,40,6,1,1499,0,0,0,0,0,0,0,PRODUCE,1,6
105774047,2017-02-09,51,1695835,156.0,0,2017,2,9,3,40,6,1,1499,0,0,0,0,0,0,0,PRODUCE,1,6
105854491,2017-02-10,44,265559,69.0,0,2017,2,10,4,41,6,1,1500,0,0,0,1,0,1,0,GROCERY I,0,3
105854613,2017-02-10,44,364606,87.0,0,2017,2,10,4,41,6,1,1500,0,0,0,1,0,1,0,GROCERY I,0,3
105854758,2017-02-10,44,502331,65.0,0,2017,2,10,4,41,6,1,1500,0,0,0,1,0,1,0,BREAD/BAKERY,1,1
105854833,2017-02-10,44,564287,38.0,1,2017,2,10,4,41,6,1,1500,0,0,0,1,0,1,0,BREAD/BAKERY,1,1
105854878,2017-02-10,44,584028,141.362,1,2017,2,10,4,41,6,1,1500,0,0,0,1,0,1,-1,MEATS,1,4
105855251,2017-02-10,44,903285,128.479,1,2017,2,10,4,41,6,1,1500,0,0,0,1,0,1,-1,POULTRY,1,5
105855427,2017-02-10,44,1047679,263.0,0,2017,2,10,4,41,6,1,1500,0,0,0,1,0,1,0,BEVERAGES,0,0
105856065,2017-02-10,44,1427659,164.0,0,2017,2,10,4,41,6,1,1500,0,0,0,1,0,1,0,DAIRY,1,2
105856368,2017-02-10,44,1473474,489.628,0,2017,2,10,4,41,6,1,1500,0,0,0,1,0,1,0,PRODUCE,1,6
105856424,2017-02-10,44,1503844,651.309,0,2017,2,10,4,41,6,1,1500,0,0,0,1,0,1,0,PRODUCE,1,6
105856528,2017-02-10,44,1695835,269.664,0,2017,2,10,4,41,6,1,1500,0,0,0,1,0,1,0,PRODUCE,1,6
105873250,2017-02-10,51,265559,23.0,0,2017,2,10,4,41,6,1,1500,0,0,0,1,0,1,0,GROCERY I,0,3
105873357,2017-02-10,51,364606,50.0,0,2017,2,10,4,41,6,1,1500,0,0,0,1,0,1,0,GROCERY I,0,3
105873492,2017-02-10,51,502331,49.0,0,2017,2,10,4,41,6,1,1500,0,0,0,1,0,1,0,BREAD/BAKERY,1,1
105873558,2017-02-10,51,564287,26.0,1,2017,2,10,4,41,6,1,1500,0,0,0,1,0,1,0,BREAD/BAKERY,1,1
105873603,2017-02-10,51,584028,40.388,1,2017,2,10,4,41,6,1,1500,0,0,0,1,0,1,-1,MEATS,1,4
105873942,2017-02-10,51,903285,116.464,1,2017,2,10,4,41,6,1,1500,0,0,0,1,0,1,-1,POULTRY,1,5
105874091,2017-02-10,51,1047679,165.0,0,2017,2,10,4,41,6,1,1500,0,0,0,1,0,1,0,BEVERAGES,0,0
105874637,2017-02-10,51,1427659,46.0,0,2017,2,10,4,41,6,1,1500,0,0,0,1,0,1,0,DAIRY,1,2
105874894,2017-02-10,51,1473474,270.085,0,2017,2,10,4,41,6,1,1500,0,0,0,1,0,1,0,PRODUCE,1,6
105874950,2017-02-10,51,1503844,400.452,0,2017,2,10,4,41,6,1,1500,0,0,0,1,0,1,0,PRODUCE,1,6
105875024,2017-02-10,51,1695835,318.627,0,2017,2,10,4,41,6,1,1500,0,0,0,1,0,1,0,PRODUCE,1,6
105963731,2017-02-11,44,265559,105.0,0,2017,2,11,5,42,6,1,1501,1,0,0,0,0,0,0,GROCERY I,0,3
105963848,2017-02-11,44,364606,96.0,0,2017,2,11,5,42,6,1,1501,1,0,0,0,0,0,0,GROCERY I,0,3
105963997,2017-02-11,44,502331,102.0,0,2017,2,11,5,42,6,1,1501,1,0,0,0,0,0,0,BREAD/BAKERY,1,1
105964074,2017-02-11,44,564287,59.0,1,2017,2,11,5,42,6,1,1501,1,0,0,0,0,0,0,BREAD/BAKERY,1,1
105964119,2017-02-11,44,584028,35.802,0,2017,2,11,5,42,6,1,1501,1,0,0,0,0,0,0,MEATS,1,4
105964488,2017-02-11,44,903285,52.391,0,2017,2,11,5,42,6,1,1501,1,0,0,0,0,0,0,POULTRY,1,5
105964660,2017-02-11,44,1047679,411.0,0,2017,2,11,5,42,6,1,1501,1,0,0,0,0,0,0,BEVERAGES,0,0
105965321,2017-02-11,44,1427659,157.0,0,2017,2,11,5,42,6,1,1501,1,0,0,0,0,0,0,DAIRY,1,2
105965629,2017-02-11,44,1473474,596.071,0,2017,2,11,5,42,6,1,1501,1,0,0,0,0,0,0,PRODUCE,1,6
105965683,2017-02-11,44,1503844,867.905,0,2017,2,11,5,42,6,1,1501,1,0,0,0,0,0,0,PRODUCE,1,6
105965791,2017-02-11,44,1695835,402.978,0,2017,2,11,5,42,6,1,1501,1,0,0,0,0,0,0,PRODUCE,1,6
105983347,2017-02-11,51,265559,53.0,0,2017,2,11,5,42,6,1,1501,1,0,0,0,0,0,0,GROCERY I,0,3
105983448,2017-02-11,51,364606,40.0,0,2017,2,11,5,42,6,1,1501,1,0,0,0,0,0,0,GROCERY I,0,3
105983576,2017-02-11,51,502331,40.0,0,2017,2,11,5,42,6,1,1501,1,0,0,0,0,0,0,BREAD/BAKERY,1,1
105983643,2017-02-11,51,564287,30.0,1,2017,2,11,5,42,6,1,1501,1,0,0,0,0,0,0,BREAD/BAKERY,1,1
105983683,2017-02-11,51,584028,15.629,0,2017,2,11,5,42,6,1,1501,1,0,0,0,0,0,0,MEATS,1,4
105984017,2017-02-11,51,903285,67.364,0,2017,2,11,5,42,6,1,1501,1,0,0,0,0,0,0,POULTRY,1,5
105984160,2017-02-11,51,1047679,71.0,0,2017,2,11,5,42,6,1,1501,1,0,0,0,0,0,0,BEVERAGES,0,0
105984710,2017-02-11,51,1427659,63.0,0,2017,2,11,5,42,6,1,1501,1,0,0,0,0,0,0,DAIRY,1,2
105984968,2017-02-11,51,1473474,252.116,0,2017,2,11,5,42,6,1,1501,1,0,0,0,0,0,0,PRODUCE,1,6
105985023,2017-02-11,51,1503844,347.06,0,2017,2,11,5,42,6,1,1501,1,0,0,0,0,0,0,PRODUCE,1,6
105985098,2017-02-11,51,1695835,272.708,0,2017,2,11,5,42,6,1,1501,1,0,0,0,0,0,0,PRODUCE,1,6
106074653,2017-02-12,44,265559,84.0,0,2017,2,12,6,43,6,1,1502,1,0,0,0,0,0,0,GROCERY I,0,3
106074774,2017-02-12,44,364606,109.0,0,2017,2,12,6,43,6,1,1502,1,0,0,0,0,0,0,GROCERY I,0,3
106074927,2017-02-12,44,502331,134.0,0,2017,2,12,6,43,6,1,1502,1,0,0,0,0,0,0,BREAD/BAKERY,1,1
106075004,2017-02-12,44,564287,101.0,1,2017,2,12,6,43,6,1,1502,1,0,0,0,0,0,0,BREAD/BAKERY,1,1
106075050,2017-02-12,44,584028,67.302,0,2017,2,12,6,43,6,1,1502,1,0,0,0,0,0,0,MEATS,1,4
106075425,2017-02-12,44,903285,168.237,0,2017,2,12,6,43,6,1,1502,1,0,0,0,0,0,0,POULTRY,1,5
106075601,2017-02-12,44,1047679,557.0,0,2017,2,12,6,43,6,1,1502,1,0,0,0,0,0,0,BEVERAGES,0,0
106076262,2017-02-12,44,1427659,171.0,0,2017,2,12,6,43,6,1,1502,1,0,0,0,0,0,0,DAIRY,1,2
106076563,2017-02-12,44,1473474,601.987,0,2017,2,12,6,43,6,1,1502,1,0,0,0,0,0,0,PRODUCE,1,6
106076620,2017-02-12,44,1503844,1018.036,0,2017,2,12,6,43,6,1,1502,1,0,0,0,0,0,0,PRODUCE,1,6
106076721,2017-02-12,44,1695835,348.423,0,2017,2,12,6,43,6,1,1502,1,0,0,0,0,0,0,PRODUCE,1,6
106094533,2017-02-12,51,265559,52.0,0,2017,2,12,6,43,6,1,1502,1,0,0,0,0,0,0,GROCERY I,0,3
106094638,2017-02-12,51,364606,46.0,0,2017,2,12,6,43,6,1,1502,1,0,0,0,0,0,0,GROCERY I,0,3
106094771,2017-02-12,51,502331,62.0,0,2017,2,12,6,43,6,1,1502,1,0,0,0,0,0,0,BREAD/BAKERY,1,1
106094835,2017-02-12,51,564287,33.0,1,2017,2,12,6,43,6,1,1502,1,0,0,0,0,0,0,BREAD/BAKERY,1,1
106094879,2017-02-12,51,584028,20.914,0,2017,2,12,6,43,6,1,1502,1,0,0,0,0,0,0,MEATS,1,4
106095215,2017-02-12,51,903285,92.583,0,2017,2,12,6,43,6,1,1502,1,0,0,0,0,0,0,POULTRY,1,5
106095363,2017-02-12,51,1047679,85.0,0,2017,2,12,6,43,6,1,1502,1,0,0,0,0,0,0,BEVERAGES,0,0
106095912,2017-02-12,51,1427659,81.0,0,2017,2,12,6,43,6,1,1502,1,0,0,0,0,0,0,DAIRY,1,2
106096175,2017-02-12,51,1473474,303.284,0,2017,2,12,6,43,6,1,1502,1,0,0,0,0,0,0,PRODUCE,1,6
106096228,2017-02-12,51,1503844,445.071,0,2017,2,12,6,43,6,1,1502,1,0,0,0,0,0,0,PRODUCE,1,6
106096300,2017-02-12,51,1695835,322.139,0,2017,2,12,6,43,6,1,1502,1,0,0,0,0,0,0,PRODUCE,1,6
106180626,2017-02-13,44,265559,66.0,0,2017,2,13,0,44,7,1,1503,0,0,0,0,0,0,0,GROCERY I,0,3
106180742,2017-02-13,44,364606,82.0,0,2017,2,13,0,44,7,1,1503,0,0,0,0,0,0,0,GROCERY I,0,3
106180892,2017-02-13,44,502331,78.0,0,2017,2,13,0,44,7,1,1503,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
106180968,2017-02-13,44,564287,32.0,1,2017,2,13,0,44,7,1,1503,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
106181011,2017-02-13,44,584028,46.147,0,2017,2,13,0,44,7,1,1503,0,0,0,0,0,0,0,MEATS,1,4
106181375,2017-02-13,44,903285,29.609,0,2017,2,13,0,44,7,1,1503,0,0,0,0,0,0,0,POULTRY,1,5
106181541,2017-02-13,44,1047679,400.0,0,2017,2,13,0,44,7,1,1503,0,0,0,0,0,0,0,BEVERAGES,0,0
106182148,2017-02-13,44,1427659,121.0,0,2017,2,13,0,44,7,1,1503,0,0,0,0,0,0,0,DAIRY,1,2
106182440,2017-02-13,44,1473474,436.49,0,2017,2,13,0,44,7,1,1503,0,0,0,0,0,0,0,PRODUCE,1,6
106182496,2017-02-13,44,1503844,681.667,0,2017,2,13,0,44,7,1,1503,0,0,0,0,0,0,0,PRODUCE,1,6
106182592,2017-02-13,44,1695835,239.387,0,2017,2,13,0,44,7,1,1503,0,0,0,0,0,0,0,PRODUCE,1,6
106199270,2017-02-13,51,265559,31.0,0,2017,2,13,0,44,7,1,1503,0,0,0,0,0,0,0,GROCERY I,0,3
106199368,2017-02-13,51,364606,39.0,0,2017,2,13,0,44,7,1,1503,0,0,0,0,0,0,0,GROCERY I,0,3
106199491,2017-02-13,51,502331,54.0,0,2017,2,13,0,44,7,1,1503,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
106199556,2017-02-13,51,564287,15.0,1,2017,2,13,0,44,7,1,1503,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
106199599,2017-02-13,51,584028,34.931,0,2017,2,13,0,44,7,1,1503,0,0,0,0,0,0,0,MEATS,1,4
106199921,2017-02-13,51,903285,63.367,0,2017,2,13,0,44,7,1,1503,0,0,0,0,0,0,0,POULTRY,1,5
106200054,2017-02-13,51,1047679,67.0,0,2017,2,13,0,44,7,1,1503,0,0,0,0,0,0,0,BEVERAGES,0,0
106200556,2017-02-13,51,1427659,40.0,0,2017,2,13,0,44,7,1,1503,0,0,0,0,0,0,0,DAIRY,1,2
106200809,2017-02-13,51,1473474,263.38,0,2017,2,13,0,44,7,1,1503,0,0,0,0,0,0,0,PRODUCE,1,6
