id,date,store_nbr,item_nbr,unit_sales,onpromotion,year,month,day,dayofweek,dayofyear,week,quarter,time_idx,is_weekend,is_month_start,is_month_end,is_holiday,general_impact,meat_restriction,holiday_impact,family,perishable,family_encoded,temperature_c,rainfall_mm,windspeed_kmh,cpi_normalized,fuel_normalized
57974369,2015-09-30,51,1695835,306.094,1,2015,9,30,2,273,40,3,1001,0,0,1,0,0,0,0,PRODUCE,1,6,24.8,22.2,16.0,-0.1995184955046522,-0.8450814567839809
58049357,2015-10-01,44,265559,95.0,0,2015,10,1,3,274,40,4,1002,0,1,0,0,0,0,0,GROCERY I,0,3,25.9,9.0,19.0,-0.1995184955046522,-0.8450814567839809
58049482,2015-10-01,44,364606,104.0,0,2015,10,1,3,274,40,4,1002,0,1,0,0,0,0,0,GROCERY I,0,3,25.9,9.0,19.0,-0.1995184955046522,-0.8450814567839809
58049634,2015-10-01,44,502331,77.0,0,2015,10,1,3,274,40,4,1002,0,1,0,0,0,0,0,BREAD/BAKERY,1,1,25.9,9.0,19.0,-0.1995184955046522,-0.8450814567839809
58049706,2015-10-01,44,564287,43.0,0,2015,10,1,3,274,40,4,1002,0,1,0,0,0,0,0,BREAD/BAKERY,1,1,25.9,9.0,19.0,-0.1995184955046522,-0.8450814567839809
58049748,2015-10-01,44,584028,72.966,0,2015,10,1,3,274,40,4,1002,0,1,0,0,0,0,0,MEATS,1,4,25.9,9.0,19.0,-0.1995184955046522,-0.8450814567839809
58050109,2015-10-01,44,903285,80.13,0,2015,10,1,3,274,40,4,1002,0,1,0,0,0,0,0,POULTRY,1,5,25.9,9.0,19.0,-0.1995184955046522,-0.8450814567839809
58050271,2015-10-01,44,1047679,436.0,0,2015,10,1,3,274,40,4,1002,0,1,0,0,0,0,0,BEVERAGES,0,0,25.9,9.0,19.0,-0.1995184955046522,-0.8450814567839809
58050884,2015-10-01,44,1427659,172.0,0,2015,10,1,3,274,40,4,1002,0,1,0,0,0,0,0,DAIRY,1,2,25.9,9.0,19.0,-0.1995184955046522,-0.8450814567839809
58051173,2015-10-01,44,1473474,396.958,0,2015,10,1,3,274,40,4,1002,0,1,0,0,0,0,0,PRODUCE,1,6,25.9,9.0,19.0,-0.1995184955046522,-0.8450814567839809
58051227,2015-10-01,44,1503844,599.572,0,2015,10,1,3,274,40,4,1002,0,1,0,0,0,0,0,PRODUCE,1,6,25.9,9.0,19.0,-0.1995184955046522,-0.8450814567839809
58051333,2015-10-01,44,1695835,136.736,0,2015,10,1,3,274,40,4,1002,0,1,0,0,0,0,0,PRODUCE,1,6,25.9,9.0,19.0,-0.1995184955046522,-0.8450814567839809
58066174,2015-10-01,51,265559,66.0,0,2015,10,1,3,274,40,4,1002,0,1,0,0,0,0,0,GROCERY I,0,3,25.8,9.0,19.0,-0.1995184955046522,-0.8450814567839809
58066273,2015-10-01,51,364606,56.0,0,2015,10,1,3,274,40,4,1002,0,1,0,0,0,0,0,GROCERY I,0,3,25.8,9.0,19.0,-0.1995184955046522,-0.8450814567839809
58066399,2015-10-01,51,502331,34.0,0,2015,10,1,3,274,40,4,1002,0,1,0,0,0,0,0,BREAD/BAKERY,1,1,25.8,9.0,19.0,-0.1995184955046522,-0.8450814567839809
58066462,2015-10-01,51,564287,47.0,0,2015,10,1,3,274,40,4,1002,0,1,0,0,0,0,0,BREAD/BAKERY,1,1,25.8,9.0,19.0,-0.1995184955046522,-0.8450814567839809
58066501,2015-10-01,51,584028,29.559,0,2015,10,1,3,274,40,4,1002,0,1,0,0,0,0,0,MEATS,1,4,25.8,9.0,19.0,-0.1995184955046522,-0.8450814567839809
58066830,2015-10-01,51,903285,154.562,0,2015,10,1,3,274,40,4,1002,0,1,0,0,0,0,0,POULTRY,1,5,25.8,9.0,19.0,-0.1995184955046522,-0.8450814567839809
58066973,2015-10-01,51,1047679,133.0,0,2015,10,1,3,274,40,4,1002,0,1,0,0,0,0,0,BEVERAGES,0,0,25.8,9.0,19.0,-0.1995184955046522,-0.8450814567839809
58067469,2015-10-01,51,1427659,45.0,0,2015,10,1,3,274,40,4,1002,0,1,0,0,0,0,0,DAIRY,1,2,25.8,9.0,19.0,-0.1995184955046522,-0.8450814567839809
58067721,2015-10-01,51,1473474,217.184,0,2015,10,1,3,274,40,4,1002,0,1,0,0,0,0,0,PRODUCE,1,6,25.8,9.0,19.0,-0.1995184955046522,-0.8450814567839809
58067774,2015-10-01,51,1503844,345.531,0,2015,10,1,3,274,40,4,1002,0,1,0,0,0,0,0,PRODUCE,1,6,25.8,9.0,19.0,-0.1995184955046522,-0.8450814567839809
58067847,2015-10-01,51,1695835,215.538,0,2015,10,1,3,274,40,4,1002,0,1,0,0,0,0,0,PRODUCE,1,6,25.8,9.0,19.0,-0.1995184955046522,-0.8450814567839809
58142476,2015-10-02,44,265559,73.0,0,2015,10,2,4,275,40,4,1003,0,0,0,0,0,0,0,GROCERY I,0,3,26.8,3.3,13.1,-0.1995184955046522,-0.8450814567839809
58142601,2015-10-02,44,364606,92.0,0,2015,10,2,4,275,40,4,1003,0,0,0,0,0,0,0,GROCERY I,0,3,26.8,3.3,13.1,-0.1995184955046522,-0.8450814567839809
58142753,2015-10-02,44,502331,84.0,0,2015,10,2,4,275,40,4,1003,0,0,0,0,0,0,0,BREAD/BAKERY,1,1,26.8,3.3,13.1,-0.1995184955046522,-0.8450814567839809
58142826,2015-10-02,44,564287,61.0,0,2015,10,2,4,275,40,4,1003,0,0,0,0,0,0,0,BREAD/BAKERY,1,1,26.8,3.3,13.1,-0.1995184955046522,-0.8450814567839809
58142871,2015-10-02,44,584028,93.44,1,2015,10,2,4,275,40,4,1003,0,0,0,0,0,0,0,MEATS,1,4,26.8,3.3,13.1,-0.1995184955046522,-0.8450814567839809
58143245,2015-10-02,44,903285,179.109,1,2015,10,2,4,275,40,4,1003,0,0,0,0,0,0,0,POULTRY,1,5,26.8,3.3,13.1,-0.1995184955046522,-0.8450814567839809
58143416,2015-10-02,44,1047679,609.0,0,2015,10,2,4,275,40,4,1003,0,0,0,0,0,0,0,BEVERAGES,0,0,26.8,3.3,13.1,-0.1995184955046522,-0.8450814567839809
58144044,2015-10-02,44,1427659,146.0,0,2015,10,2,4,275,40,4,1003,0,0,0,0,0,0,0,DAIRY,1,2,26.8,3.3,13.1,-0.1995184955046522,-0.8450814567839809
58144334,2015-10-02,44,1473474,460.084,0,2015,10,2,4,275,40,4,1003,0,0,0,0,0,0,0,PRODUCE,1,6,26.8,3.3,13.1,-0.1995184955046522,-0.8450814567839809
58144389,2015-10-02,44,1503844,651.684,0,2015,10,2,4,275,40,4,1003,0,0,0,0,0,0,0,PRODUCE,1,6,26.8,3.3,13.1,-0.1995184955046522,-0.8450814567839809
58144493,2015-10-02,44,1695835,119.849,0,2015,10,2,4,275,40,4,1003,0,0,0,0,0,0,0,PRODUCE,1,6,26.8,3.3,13.1,-0.1995184955046522,-0.8450814567839809
58159491,2015-10-02,51,265559,36.0,0,2015,10,2,4,275,40,4,1003,0,0,0,0,0,0,0,GROCERY I,0,3,26.7,3.3,13.1,-0.1995184955046522,-0.8450814567839809
58159595,2015-10-02,51,364606,43.0,0,2015,10,2,4,275,40,4,1003,0,0,0,0,0,0,0,GROCERY I,0,3,26.7,3.3,13.1,-0.1995184955046522,-0.8450814567839809
58159726,2015-10-02,51,502331,47.0,0,2015,10,2,4,275,40,4,1003,0,0,0,0,0,0,0,BREAD/BAKERY,1,1,26.7,3.3,13.1,-0.1995184955046522,-0.8450814567839809
58159793,2015-10-02,51,564287,42.0,0,2015,10,2,4,275,40,4,1003,0,0,0,0,0,0,0,BREAD/BAKERY,1,1,26.7,3.3,13.1,-0.1995184955046522,-0.8450814567839809
58159833,2015-10-02,51,584028,37.276,1,2015,10,2,4,275,40,4,1003,0,0,0,0,0,0,0,MEATS,1,4,26.7,3.3,13.1,-0.1995184955046522,-0.8450814567839809
58160165,2015-10-02,51,903285,261.867,1,2015,10,2,4,275,40,4,1003,0,0,0,0,0,0,0,POULTRY,1,5,26.7,3.3,13.1,-0.1995184955046522,-0.8450814567839809
58160315,2015-10-02,51,1047679,73.0,0,2015,10,2,4,275,40,4,1003,0,0,0,0,0,0,0,BEVERAGES,0,0,26.7,3.3,13.1,-0.1995184955046522,-0.8450814567839809
58160843,2015-10-02,51,1427659,58.0,0,2015,10,2,4,275,40,4,1003,0,0,0,0,0,0,0,DAIRY,1,2,26.7,3.3,13.1,-0.1995184955046522,-0.8450814567839809
58161100,2015-10-02,51,1473474,280.492,0,2015,10,2,4,275,40,4,1003,0,0,0,0,0,0,0,PRODUCE,1,6,26.7,3.3,13.1,-0.1995184955046522,-0.8450814567839809
58161153,2015-10-02,51,1503844,401.133,0,2015,10,2,4,275,40,4,1003,0,0,0,0,0,0,0,PRODUCE,1,6,26.7,3.3,13.1,-0.1995184955046522,-0.8450814567839809
58161235,2015-10-02,51,1695835,215.736,0,2015,10,2,4,275,40,4,1003,0,0,0,0,0,0,0,PRODUCE,1,6,26.7,3.3,13.1,-0.1995184955046522,-0.8450814567839809
58241325,2015-10-03,44,265559,189.0,0,2015,10,3,5,276,40,4,1004,1,0,0,0,0,0,0,GROCERY I,0,3,26.9,2.3,13.6,-0.1995184955046522,-0.8450814567839809
58241445,2015-10-03,44,364606,184.0,0,2015,10,3,5,276,40,4,1004,1,0,0,0,0,0,0,GROCERY I,0,3,26.9,2.3,13.6,-0.1995184955046522,-0.8450814567839809
58241594,2015-10-03,44,502331,139.0,0,2015,10,3,5,276,40,4,1004,1,0,0,0,0,0,0,BREAD/BAKERY,1,1,26.9,2.3,13.6,-0.1995184955046522,-0.8450814567839809
58241669,2015-10-03,44,564287,127.0,0,2015,10,3,5,276,40,4,1004,1,0,0,0,0,0,0,BREAD/BAKERY,1,1,26.9,2.3,13.6,-0.1995184955046522,-0.8450814567839809
58241714,2015-10-03,44,584028,34.595,0,2015,10,3,5,276,40,4,1004,1,0,0,0,0,0,0,MEATS,1,4,26.9,2.3,13.6,-0.1995184955046522,-0.8450814567839809
58242092,2015-10-03,44,903285,279.098,0,2015,10,3,5,276,40,4,1004,1,0,0,0,0,0,0,POULTRY,1,5,26.9,2.3,13.6,-0.1995184955046522,-0.8450814567839809
58242263,2015-10-03,44,1047679,826.0,0,2015,10,3,5,276,40,4,1004,1,0,0,0,0,0,0,BEVERAGES,0,0,26.9,2.3,13.6,-0.1995184955046522,-0.8450814567839809
58242923,2015-10-03,44,1427659,258.0,0,2015,10,3,5,276,40,4,1004,1,0,0,0,0,0,0,DAIRY,1,2,26.9,2.3,13.6,-0.1995184955046522,-0.8450814567839809
58243233,2015-10-03,44,1473474,714.8,0,2015,10,3,5,276,40,4,1004,1,0,0,0,0,0,0,PRODUCE,1,6,26.9,2.3,13.6,-0.1995184955046522,-0.8450814567839809
58243290,2015-10-03,44,1503844,1120.286,0,2015,10,3,5,276,40,4,1004,1,0,0,0,0,0,0,PRODUCE,1,6,26.9,2.3,13.6,-0.1995184955046522,-0.8450814567839809
58243399,2015-10-03,44,1695835,232.453,0,2015,10,3,5,276,40,4,1004,1,0,0,0,0,0,0,PRODUCE,1,6,26.9,2.3,13.6,-0.1995184955046522,-0.8450814567839809
58259156,2015-10-03,51,265559,47.0,0,2015,10,3,5,276,40,4,1004,1,0,0,0,0,0,0,GROCERY I,0,3,26.8,2.3,13.6,-0.1995184955046522,-0.8450814567839809
58259262,2015-10-03,51,364606,72.0,0,2015,10,3,5,276,40,4,1004,1,0,0,0,0,0,0,GROCERY I,0,3,26.8,2.3,13.6,-0.1995184955046522,-0.8450814567839809
58259394,2015-10-03,51,502331,53.0,0,2015,10,3,5,276,40,4,1004,1,0,0,0,0,0,0,BREAD/BAKERY,1,1,26.8,2.3,13.6,-0.1995184955046522,-0.8450814567839809
58259462,2015-10-03,51,564287,24.0,0,2015,10,3,5,276,40,4,1004,1,0,0,0,0,0,0,BREAD/BAKERY,1,1,26.8,2.3,13.6,-0.1995184955046522,-0.8450814567839809
58259503,2015-10-03,51,584028,44.655,0,2015,10,3,5,276,40,4,1004,1,0,0,0,0,0,0,MEATS,1,4,26.8,2.3,13.6,-0.1995184955046522,-0.8450814567839809
58259846,2015-10-03,51,903285,152.021,0,2015,10,3,5,276,40,4,1004,1,0,0,0,0,0,0,POULTRY,1,5,26.8,2.3,13.6,-0.1995184955046522,-0.8450814567839809
58260004,2015-10-03,51,1047679,76.0,0,2015,10,3,5,276,40,4,1004,1,0,0,0,0,0,0,BEVERAGES,0,0,26.8,2.3,13.6,-0.1995184955046522,-0.8450814567839809
58260543,2015-10-03,51,1427659,70.0,0,2015,10,3,5,276,40,4,1004,1,0,0,0,0,0,0,DAIRY,1,2,26.8,2.3,13.6,-0.1995184955046522,-0.8450814567839809
58260808,2015-10-03,51,1473474,265.675,0,2015,10,3,5,276,40,4,1004,1,0,0,0,0,0,0,PRODUCE,1,6,26.8,2.3,13.6,-0.1995184955046522,-0.8450814567839809
58260858,2015-10-03,51,1503844,444.663,0,2015,10,3,5,276,40,4,1004,1,0,0,0,0,0,0,PRODUCE,1,6,26.8,2.3,13.6,-0.1995184955046522,-0.8450814567839809
58260939,2015-10-03,51,1695835,214.321,0,2015,10,3,5,276,40,4,1004,1,0,0,0,0,0,0,PRODUCE,1,6,26.8,2.3,13.6,-0.1995184955046522,-0.8450814567839809
58339648,2015-10-04,44,265559,201.0,0,2015,10,4,6,277,40,4,1005,1,0,0,0,0,0,0,GROCERY I,0,3,26.7,15.2,15.0,-0.1995184955046522,-0.8450814567839809
58339771,2015-10-04,44,364606,174.0,0,2015,10,4,6,277,40,4,1005,1,0,0,0,0,0,0,GROCERY I,0,3,26.7,15.2,15.0,-0.1995184955046522,-0.8450814567839809
58339922,2015-10-04,44,502331,200.0,0,2015,10,4,6,277,40,4,1005,1,0,0,0,0,0,0,BREAD/BAKERY,1,1,26.7,15.2,15.0,-0.1995184955046522,-0.8450814567839809
58339996,2015-10-04,44,564287,116.0,0,2015,10,4,6,277,40,4,1005,1,0,0,0,0,0,0,BREAD/BAKERY,1,1,26.7,15.2,15.0,-0.1995184955046522,-0.8450814567839809
58340041,2015-10-04,44,584028,114.173,0,2015,10,4,6,277,40,4,1005,1,0,0,0,0,0,0,MEATS,1,4,26.7,15.2,15.0,-0.1995184955046522,-0.8450814567839809
58340419,2015-10-04,44,903285,241.815,0,2015,10,4,6,277,40,4,1005,1,0,0,0,0,0,0,POULTRY,1,5,26.7,15.2,15.0,-0.1995184955046522,-0.8450814567839809
58340585,2015-10-04,44,1047679,900.0,0,2015,10,4,6,277,40,4,1005,1,0,0,0,0,0,0,BEVERAGES,0,0,26.7,15.2,15.0,-0.1995184955046522,-0.8450814567839809
58341217,2015-10-04,44,1427659,262.0,0,2015,10,4,6,277,40,4,1005,1,0,0,0,0,0,0,DAIRY,1,2,26.7,15.2,15.0,-0.1995184955046522,-0.8450814567839809
58341526,2015-10-04,44,1473474,766.591,0,2015,10,4,6,277,40,4,1005,1,0,0,0,0,0,0,PRODUCE,1,6,26.7,15.2,15.0,-0.1995184955046522,-0.8450814567839809
58341582,2015-10-04,44,1503844,1145.418,0,2015,10,4,6,277,40,4,1005,1,0,0,0,0,0,0,PRODUCE,1,6,26.7,15.2,15.0,-0.1995184955046522,-0.8450814567839809
58341695,2015-10-04,44,1695835,231.811,0,2015,10,4,6,277,40,4,1005,1,0,0,0,0,0,0,PRODUCE,1,6,26.7,15.2,15.0,-0.1995184955046522,-0.8450814567839809
58357190,2015-10-04,51,265559,87.0,0,2015,10,4,6,277,40,4,1005,1,0,0,0,0,0,0,GROCERY I,0,3,26.4,15.2,15.0,-0.1995184955046522,-0.8450814567839809
58357297,2015-10-04,51,364606,71.0,0,2015,10,4,6,277,40,4,1005,1,0,0,0,0,0,0,GROCERY I,0,3,26.4,15.2,15.0,-0.1995184955046522,-0.8450814567839809
58357424,2015-10-04,51,502331,67.0,0,2015,10,4,6,277,40,4,1005,1,0,0,0,0,0,0,BREAD/BAKERY,1,1,26.4,15.2,15.0,-0.1995184955046522,-0.8450814567839809
58357490,2015-10-04,51,564287,12.0,0,2015,10,4,6,277,40,4,1005,1,0,0,0,0,0,0,BREAD/BAKERY,1,1,26.4,15.2,15.0,-0.1995184955046522,-0.8450814567839809
58357531,2015-10-04,51,584028,36.181,0,2015,10,4,6,277,40,4,1005,1,0,0,0,0,0,0,MEATS,1,4,26.4,15.2,15.0,-0.1995184955046522,-0.8450814567839809
58357861,2015-10-04,51,903285,167.588,0,2015,10,4,6,277,40,4,1005,1,0,0,0,0,0,0,POULTRY,1,5,26.4,15.2,15.0,-0.1995184955046522,-0.8450814567839809
58358005,2015-10-04,51,1047679,83.0,0,2015,10,4,6,277,40,4,1005,1,0,0,0,0,0,0,BEVERAGES,0,0,26.4,15.2,15.0,-0.1995184955046522,-0.8450814567839809
58358537,2015-10-04,51,1427659,62.0,0,2015,10,4,6,277,40,4,1005,1,0,0,0,0,0,0,DAIRY,1,2,26.4,15.2,15.0,-0.1995184955046522,-0.8450814567839809
58358799,2015-10-04,51,1473474,268.558,0,2015,10,4,6,277,40,4,1005,1,0,0,0,0,0,0,PRODUCE,1,6,26.4,15.2,15.0,-0.1995184955046522,-0.8450814567839809
58358850,2015-10-04,51,1503844,531.755,0,2015,10,4,6,277,40,4,1005,1,0,0,0,0,0,0,PRODUCE,1,6,26.4,15.2,15.0,-0.1995184955046522,-0.8450814567839809
58358936,2015-10-04,51,1695835,268.953,0,2015,10,4,6,277,40,4,1005,1,0,0,0,0,0,0,PRODUCE,1,6,26.4,15.2,15.0,-0.1995184955046522,-0.8450814567839809
58432802,2015-10-05,44,265559,95.0,0,2015,10,5,0,278,41,4,1006,0,0,0,0,0,0,0,GROCERY I,0,3,25.7,16.5,13.7,-0.1995184955046522,-0.8450814567839809
58432920,2015-10-05,44,364606,101.0,0,2015,10,5,0,278,41,4,1006,0,0,0,0,0,0,0,GROCERY I,0,3,25.7,16.5,13.7,-0.1995184955046522,-0.8450814567839809
58433066,2015-10-05,44,502331,92.0,0,2015,10,5,0,278,41,4,1006,0,0,0,0,0,0,0,BREAD/BAKERY,1,1,25.7,16.5,13.7,-0.1995184955046522,-0.8450814567839809
58433135,2015-10-05,44,564287,39.0,0,2015,10,5,0,278,41,4,1006,0,0,0,0,0,0,0,BREAD/BAKERY,1,1,25.7,16.5,13.7,-0.1995184955046522,-0.8450814567839809
58433178,2015-10-05,44,584028,66.414,0,2015,10,5,0,278,41,4,1006,0,0,0,0,0,0,0,MEATS,1,4,25.7,16.5,13.7,-0.1995184955046522,-0.8450814567839809
58433545,2015-10-05,44,903285,115.213,0,2015,10,5,0,278,41,4,1006,0,0,0,0,0,0,0,POULTRY,1,5,25.7,16.5,13.7,-0.1995184955046522,-0.8450814567839809
58433701,2015-10-05,44,1047679,595.0,0,2015,10,5,0,278,41,4,1006,0,0,0,0,0,0,0,BEVERAGES,0,0,25.7,16.5,13.7,-0.1995184955046522,-0.8450814567839809
58434300,2015-10-05,44,1427659,106.0,0,2015,10,5,0,278,41,4,1006,0,0,0,0,0,0,0,DAIRY,1,2,25.7,16.5,13.7,-0.1995184955046522,-0.8450814567839809
58434582,2015-10-05,44,1473474,488.542,0,2015,10,5,0,278,41,4,1006,0,0,0,0,0,0,0,PRODUCE,1,6,25.7,16.5,13.7,-0.1995184955046522,-0.8450814567839809
58434636,2015-10-05,44,1503844,587.194,0,2015,10,5,0,278,41,4,1006,0,0,0,0,0,0,0,PRODUCE,1,6,25.7,16.5,13.7,-0.1995184955046522,-0.8450814567839809
58434736,2015-10-05,44,1695835,144.906,0,2015,10,5,0,278,41,4,1006,0,0,0,0,0,0,0,PRODUCE,1,6,25.7,16.5,13.7,-0.1995184955046522,-0.8450814567839809
58449314,2015-10-05,51,265559,51.0,0,2015,10,5,0,278,41,4,1006,0,0,0,0,0,0,0,GROCERY I,0,3,25.6,16.5,13.7,-0.1995184955046522,-0.8450814567839809
58449413,2015-10-05,51,364606,41.0,0,2015,10,5,0,278,41,4,1006,0,0,0,0,0,0,0,GROCERY I,0,3,25.6,16.5,13.7,-0.1995184955046522,-0.8450814567839809
58449543,2015-10-05,51,502331,38.0,0,2015,10,5,0,278,41,4,1006,0,0,0,0,0,0,0,BREAD/BAKERY,1,1,25.6,16.5,13.7,-0.1995184955046522,-0.8450814567839809
58449607,2015-10-05,51,564287,11.0,0,2015,10,5,0,278,41,4,1006,0,0,0,0,0,0,0,BREAD/BAKERY,1,1,25.6,16.5,13.7,-0.1995184955046522,-0.8450814567839809
58449648,2015-10-05,51,584028,39.853,0,2015,10,5,0,278,41,4,1006,0,0,0,0,0,0,0,MEATS,1,4,25.6,16.5,13.7,-0.1995184955046522,-0.8450814567839809
58449961,2015-10-05,51,903285,195.533,0,2015,10,5,0,278,41,4,1006,0,0,0,0,0,0,0,POULTRY,1,5,25.6,16.5,13.7,-0.1995184955046522,-0.8450814567839809
58450113,2015-10-05,51,1047679,84.0,0,2015,10,5,0,278,41,4,1006,0,0,0,0,0,0,0,BEVERAGES,0,0,25.6,16.5,13.7,-0.1995184955046522,-0.8450814567839809
58450622,2015-10-05,51,1427659,55.0,0,2015,10,5,0,278,41,4,1006,0,0,0,0,0,0,0,DAIRY,1,2,25.6,16.5,13.7,-0.1995184955046522,-0.8450814567839809
58450884,2015-10-05,51,1473474,258.575,0,2015,10,5,0,278,41,4,1006,0,0,0,0,0,0,0,PRODUCE,1,6,25.6,16.5,13.7,-0.1995184955046522,-0.8450814567839809
58450930,2015-10-05,51,1503844,435.684,0,2015,10,5,0,278,41,4,1006,0,0,0,0,0,0,0,PRODUCE,1,6,25.6,16.5,13.7,-0.1995184955046522,-0.8450814567839809
58451001,2015-10-05,51,1695835,175.783,0,2015,10,5,0,278,41,4,1006,0,0,0,0,0,0,0,PRODUCE,1,6,25.6,16.5,13.7,-0.1995184955046522,-0.8450814567839809
58522629,2015-10-06,44,265559,68.0,0,2015,10,6,1,279,41,4,1007,0,0,0,0,0,0,0,GROCERY I,0,3,26.8,3.6,12.7,-0.1995184955046522,-0.8450814567839809
58522748,2015-10-06,44,364606,93.0,0,2015,10,6,1,279,41,4,1007,0,0,0,0,0,0,0,GROCERY I,0,3,26.8,3.6,12.7,-0.1995184955046522,-0.8450814567839809
58522887,2015-10-06,44,502331,65.0,0,2015,10,6,1,279,41,4,1007,0,0,0,0,0,0,0,BREAD/BAKERY,1,1,26.8,3.6,12.7,-0.1995184955046522,-0.8450814567839809
58522955,2015-10-06,44,564287,26.0,0,2015,10,6,1,279,41,4,1007,0,0,0,0,0,0,0,BREAD/BAKERY,1,1,26.8,3.6,12.7,-0.1995184955046522,-0.8450814567839809
58523000,2015-10-06,44,584028,57.345,0,2015,10,6,1,279,41,4,1007,0,0,0,0,0,0,0,MEATS,1,4,26.8,3.6,12.7,-0.1995184955046522,-0.8450814567839809
58523363,2015-10-06,44,903285,100.913,0,2015,10,6,1,279,41,4,1007,0,0,0,0,0,0,0,POULTRY,1,5,26.8,3.6,12.7,-0.1995184955046522,-0.8450814567839809
58523520,2015-10-06,44,1047679,640.0,0,2015,10,6,1,279,41,4,1007,0,0,0,0,0,0,0,BEVERAGES,0,0,26.8,3.6,12.7,-0.1995184955046522,-0.8450814567839809
58524123,2015-10-06,44,1427659,84.0,0,2015,10,6,1,279,41,4,1007,0,0,0,0,0,0,0,DAIRY,1,2,26.8,3.6,12.7,-0.1995184955046522,-0.8450814567839809
58524409,2015-10-06,44,1473474,386.242,0,2015,10,6,1,279,41,4,1007,0,0,0,0,0,0,0,PRODUCE,1,6,26.8,3.6,12.7,-0.1995184955046522,-0.8450814567839809
58524463,2015-10-06,44,1503844,557.061,0,2015,10,6,1,279,41,4,1007,0,0,0,0,0,0,0,PRODUCE,1,6,26.8,3.6,12.7,-0.1995184955046522,-0.8450814567839809
58524568,2015-10-06,44,1695835,119.811,0,2015,10,6,1,279,41,4,1007,0,0,0,0,0,0,0,PRODUCE,1,6,26.8,3.6,12.7,-0.1995184955046522,-0.8450814567839809
58538730,2015-10-06,51,265559,20.0,0,2015,10,6,1,279,41,4,1007,0,0,0,0,0,0,0,GROCERY I,0,3,26.5,3.6,12.7,-0.1995184955046522,-0.8450814567839809
58538829,2015-10-06,51,364606,26.0,0,2015,10,6,1,279,41,4,1007,0,0,0,0,0,0,0,GROCERY I,0,3,26.5,3.6,12.7,-0.1995184955046522,-0.8450814567839809
58538952,2015-10-06,51,502331,39.0,0,2015,10,6,1,279,41,4,1007,0,0,0,0,0,0,0,BREAD/BAKERY,1,1,26.5,3.6,12.7,-0.1995184955046522,-0.8450814567839809
58539014,2015-10-06,51,564287,21.0,0,2015,10,6,1,279,41,4,1007,0,0,0,0,0,0,0,BREAD/BAKERY,1,1,26.5,3.6,12.7,-0.1995184955046522,-0.8450814567839809
58539052,2015-10-06,51,584028,37.526,0,2015,10,6,1,279,41,4,1007,0,0,0,0,0,0,0,MEATS,1,4,26.5,3.6,12.7,-0.1995184955046522,-0.8450814567839809
58539366,2015-10-06,51,903285,177.429,0,2015,10,6,1,279,41,4,1007,0,0,0,0,0,0,0,POULTRY,1,5,26.5,3.6,12.7,-0.1995184955046522,-0.8450814567839809
58539501,2015-10-06,51,1047679,33.0,0,2015,10,6,1,279,41,4,1007,0,0,0,0,0,0,0,BEVERAGES,0,0,26.5,3.6,12.7,-0.1995184955046522,-0.8450814567839809
58539968,2015-10-06,51,1427659,44.0,0,2015,10,6,1,279,41,4,1007,0,0,0,0,0,0,0,DAIRY,1,2,26.5,3.6,12.7,-0.1995184955046522,-0.8450814567839809
58540218,2015-10-06,51,1473474,185.7,0,2015,10,6,1,279,41,4,1007,0,0,0,0,0,0,0,PRODUCE,1,6,26.5,3.6,12.7,-0.1995184955046522,-0.8450814567839809
58540267,2015-10-06,51,1503844,266.541,0,2015,10,6,1,279,41,4,1007,0,0,0,0,0,0,0,PRODUCE,1,6,26.5,3.6,12.7,-0.1995184955046522,-0.8450814567839809
58540329,2015-10-06,51,1695835,222.094,0,2015,10,6,1,279,41,4,1007,0,0,0,0,0,0,0,PRODUCE,1,6,26.5,3.6,12.7,-0.1995184955046522,-0.8450814567839809
58611388,2015-10-07,44,265559,57.0,0,2015,10,7,2,280,41,4,1008,0,0,0,0,0,0,0,GROCERY I,0,3,26.5,7.2,13.5,-0.1995184955046522,-0.8450814567839809
58611513,2015-10-07,44,364606,82.0,0,2015,10,7,2,280,41,4,1008,0,0,0,0,0,0,0,GROCERY I,0,3,26.5,7.2,13.5,-0.1995184955046522,-0.8450814567839809
58611656,2015-10-07,44,502331,66.0,0,2015,10,7,2,280,41,4,1008,0,0,0,0,0,0,0,BREAD/BAKERY,1,1,26.5,7.2,13.5,-0.1995184955046522,-0.8450814567839809
58611726,2015-10-07,44,564287,75.0,0,2015,10,7,2,280,41,4,1008,0,0,0,0,0,0,0,BREAD/BAKERY,1,1,26.5,7.2,13.5,-0.1995184955046522,-0.8450814567839809
58611770,2015-10-07,44,584028,65.138,0,2015,10,7,2,280,41,4,1008,0,0,0,0,0,0,0,MEATS,1,4,26.5,7.2,13.5,-0.1995184955046522,-0.8450814567839809
58612136,2015-10-07,44,903285,123.885,0,2015,10,7,2,280,41,4,1008,0,0,0,0,0,0,0,POULTRY,1,5,26.5,7.2,13.5,-0.1995184955046522,-0.8450814567839809
58612294,2015-10-07,44,1047679,363.0,0,2015,10,7,2,280,41,4,1008,0,0,0,0,0,0,0,BEVERAGES,0,0,26.5,7.2,13.5,-0.1995184955046522,-0.8450814567839809
58612903,2015-10-07,44,1427659,136.0,0,2015,10,7,2,280,41,4,1008,0,0,0,0,0,0,0,DAIRY,1,2,26.5,7.2,13.5,-0.1995184955046522,-0.8450814567839809
